Track_EN,الشعبة_AR,College_University_AR,College_University_EN,MinScore_2022_out_of_410,Percentage,KeySkillsRequired
Literary Track,أدبي,تربية طفولة جنوب الوادي,Education Early Childhood South Wadi,258.0,62.93,"Educational patience, understanding child development, communication skills with children"
Literary Track,أدبي,آداب سوهاج,Arts (Humanities) Sohag,258.0,62.93,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق حلوان,Law Helwan,258.0,62.93,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب المنيا,Arts (Humanities) Minya,258.0,62.93,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب انتساب موجه بني سويف,Arts (Humanities) Affiliated (Distance Program) Beni Suef,258.0,62.93,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق بنها,Law Banha,257.0,62.68,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق انتساب موجه حلوان,Law Affiliated (Distance Program) Helwan,257.0,62.68,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه الوادي الجديد,Arts (Humanities) Affiliated (Distance Program) Wadi New,257.0,62.68,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب جنوب الوادي,Arts (Humanities) South Wadi,257.0,62.68,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق المنصورة,Law Mansoura,256.0,62.44,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق أسوان,Law Aswan,256.0,62.44,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه أسيوط,Arts (Humanities) Affiliated (Distance Program) Asyut,256.0,62.44,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق أسيوط,Law Asyut,256.0,62.44,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق الفيوم,Law Fayoum,256.0,62.44,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه المنيا,Arts (Humanities) Affiliated (Distance Program) Minya,256.0,62.44,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق انتساب موجه الإسكندرية,Law Affiliated (Distance Program) Alexandria,256.0,62.44,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,آداب انتساب موجه سوهاج,Arts (Humanities) Affiliated (Distance Program) Sohag,255.0,62.2,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,آداب انتساب موجه جنوب الوادي,Arts (Humanities) Affiliated (Distance Program) South Wadi,255.0,62.2,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,تربية نوعية المنيا,Education Specific/Specialized Minya,255.0,62.2,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,حقوق بني سويف,Law Beni Suef,255.0,62.2,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية نوعية كفر الشيخ,Education Specific/Specialized Kafr Sheikh,255.0,62.2,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,حقوق انتساب موجه بنها,Law Affiliated (Distance Program) Banha,255.0,62.2,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,تربية نوعية بنها,Education Specific/Specialized Banha,255.0,62.2,"Artistic/musical/technical skills depending on specialization, practical education"
Literary Track,أدبي,حقوق طنطا,Law Tanta,255.0,62.2,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق المنوفية بشبين الكوم,Law Menoufia in Shebin Kom,254.0,61.95,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,دار العلوم الفيوم,Dar Al-Uloom Science Fayoum,254.0,61.95,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,حقوق انتساب موجه الزقازيق,Law Affiliated (Distance Program) Zagazig,254.0,61.95,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,السياحة والفنادق تعليم تبادلى أسكندرية,Tourism and Hotels Education Cooperative Alexandria,253.0,61.71,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق انتساب موجه جنوب الوادي,Law Affiliated (Distance Program) South Wadi,253.0,61.71,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق مدينة السادات,Law City of Sadat,252.0,61.46,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق انتساب موجه المنوفية بشبين الكوم,Law Affiliated (Distance Program) Menoufia in Shebin Kom,252.0,61.46,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,دار العلوم المنيا,Dar Al-Uloom Science Minya,252.0,61.46,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Literary Track,أدبي,السياحة والفنادق تعليم تبادلى حلوان,Tourism and Hotels Education Cooperative Helwan,252.0,61.46,General analytical and communication skills (recommend checking specific department details)
Literary Track,أدبي,حقوق انتساب موجه طنطا,Law Affiliated (Distance Program) Tanta,251.5,61.34,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق انتساب موجه المنصورة,Law Affiliated (Distance Program) Mansoura,251.0,61.22,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,حقوق انتساب موجه بني سويف,Law Affiliated (Distance Program) Beni Suef,251.0,61.22,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,سياحة وفنادق مطروح,Tourism and Hotels Matrouh,251.0,61.22,"Foreign languages, hospitality and customer service, event management"
Literary Track,أدبي,حقوق انتساب موجه أسوان,Law Affiliated (Distance Program) Aswan,251.0,61.22,"Logical and textual analysis, memorizing legal texts, argumentation and persuasion skills"
Literary Track,أدبي,سياحة وفنادق قناة السويس بالإسماعيلية,Tourism and Hotels Canal Suez in Ismailia,251.0,61.22,"Foreign languages, hospitality and customer service, event management"
